,subjects,AV,CL,CM,CeM,L-Sg,LD,LGN,LP,MDl,MDm,MGN,MV(Re),Pc,Pf,Pt,PuA,PuI,PuL,PuM,VA,VAmc,VLa,VLp,VM,VPL,Whole_thalamus
127,6dnhrm_NT-HL,106.986711,24.075635,212.027045,53.636912,18.737648,19.128979,217.184197,91.511397,209.523104,561.131512,96.57569,9.315938,3.617958,50.379988,5.600105,197.396113,191.853183,176.583204,908.997242,352.647465,27.752012,556.924575,764.269881,19.038062,837.280264,5712.174819
128,6ejovj_NT-HL,154.380764,40.271843,248.330478,68.620857,23.557183,16.926286,247.388378,115.536593,218.805983,614.429469,126.271458,9.663102,4.205348,61.316831,6.901089,232.272353,253.37841,183.786677,1255.196632,354.480367,30.38591,588.886847,788.50555,22.295476,922.934281,6588.728166
129,6fqh62_NT-HL,140.579837,29.120752,259.681134,65.321614,18.43031,17.858257,219.449975,89.526856,255.968008,707.199897,114.816154,13.264355,4.018532,67.018919,7.946683,225.418366,249.7365,164.974504,1089.201564,363.767884,30.739397,575.755833,766.116669,30.555335,1063.17632,6569.643654
130,6kt3vz_TI-HL,144.817063,41.165278,277.604654,73.761627,26.661225,34.852235,234.615019,127.168526,251.124125,742.932412,126.71857,15.577337,4.755465,65.125034,7.493244,231.769823,262.212541,176.364113,1207.085136,408.547036,34.645939,640.965717,817.200265,25.121523,841.960088,6820.243996
131,6n4olv_NT-HL,121.957712,22.503693,243.019263,52.279231,24.221584,12.477655,168.227274,105.780283,210.09864,578.72888,120.028408,10.875017,3.548882,63.319203,6.94909,168.797602,182.174531,182.648346,847.227333,353.631792,27.553246,547.856825,756.56215,19.172246,859.145651,5688.784537
132,6p28xc_NT-HL,159.084506,39.450946,210.650959,55.376019,17.004953,37.358165,277.544182,126.902737,213.87315,630.279656,86.255011,8.08481,4.073863,49.909705,6.108881,246.670901,321.537781,221.554984,1282.722713,346.987865,27.200734,563.47464,757.5745,21.709829,829.982618,6541.374109
133,6pgjfe_NT-HL,159.06515,39.274334,220.198779,64.367529,14.160641,30.318368,213.307446,135.410229,246.891102,678.328983,89.268488,9.692376,4.017288,60.029082,6.47599,212.684079,217.410323,171.14622,1031.769593,342.741232,27.086324,574.071422,756.03987,20.704511,804.89283,6129.35219
134,6reo78_TI-HA,149.102714,29.908438,228.835346,63.9,14.124638,21.582559,201.867227,106.889406,269.931395,813.41597,90.022875,11.804292,4.915026,55.559287,6.532023,229.950286,253.657309,191.740703,1104.219251,440.679143,33.399605,688.760365,869.801213,19.398602,837.906653,6737.904328
135,6s32xn_NT-HL,107.983421,27.258398,255.484644,57.932399,21.793242,12.723886,209.061133,101.065103,230.890427,654.620796,122.029669,9.730062,4.646088,63.90836,7.23419,208.66248,237.721773,188.156744,1022.834003,394.682815,32.073455,653.964279,846.549924,23.498749,927.923396,6422.429435
136,6socie_NT-HL,121.950937,30.42336,247.129446,59.601892,29.11976,20.31286,274.612312,125.570642,282.01632,754.720308,115.893585,13.010864,4.353349,69.950011,7.36297,244.461093,335.508959,243.803998,1276.19337,385.258511,31.837585,596.257208,768.060414,20.536015,876.174609,6934.120378
137,6szf8t_TI-HL,133.589252,34.586097,224.830735,57.382046,15.515553,21.415631,213.367842,120.900599,240.217323,731.285233,113.128311,9.733263,3.786833,54.74209,6.735061,215.919091,256.42031,195.405495,1124.208558,392.184918,31.088424,597.651688,795.26128,21.856069,841.628552,6452.840255
138,6yvs0z_TI-HL,162.237751,43.140068,259.548959,91.287364,15.520941,34.37689,264.724327,159.586191,299.127205,861.581313,125.888331,17.912505,4.333215,70.900223,6.767107,355.325666,294.37117,311.929141,1467.78613,427.054648,35.312415,620.931928,806.238775,26.510428,907.259529,7669.652218
139,71rpqm_NT-HL,124.924592,33.631521,291.735966,46.934154,21.857519,9.283309,219.105806,73.92326,198.249865,635.805951,147.218185,5.91384,3.846033,71.408175,8.022303,200.67777,237.616388,170.109083,1194.887449,344.183211,29.003372,572.3804,808.538565,24.620354,1042.3323,6516.209369
140,7ax7f7_TI-HL,127.955926,44.785962,233.205957,64.123966,19.696437,28.748581,239.634297,102.133232,196.037278,595.023674,94.92393,10.015179,4.273531,61.695884,6.124008,207.369244,244.873932,177.116381,1028.349042,360.295575,29.64332,553.397028,727.053096,26.498459,853.603609,6036.577527
141,7b0mxn_TI-HA,139.685632,38.768542,284.021548,53.497694,40.262259,9.752651,239.170594,92.712257,188.6245,687.694345,156.614939,7.23509,4.144635,63.472816,8.806125,195.047169,235.354334,174.883968,1222.705404,384.45465,31.781613,683.012219,939.478277,23.747211,1094.010666,6998.939136
142,7d653j_NT-HA,112.633753,37.491112,276.049578,55.78171,30.974756,12.5026,198.038558,117.050685,206.35407,601.949498,147.117643,10.548774,4.05734,72.293963,7.908078,191.156003,243.235626,198.080106,1074.391457,420.872917,31.216255,694.346527,933.507742,24.808125,1094.459739,6796.826614
143,7de2kw_TI-HL,155.777529,37.908003,322.04498,70.973966,28.211025,16.363788,272.703279,135.906971,275.27639,728.388415,139.261683,13.653626,5.163413,82.601862,8.730947,234.185464,236.253326,212.067826,1197.208474,501.387892,37.151701,797.666869,1007.676432,38.330383,1132.532052,7687.426297
144,7euqan_NT-HL,111.227623,19.884773,222.364662,50.358461,13.875671,17.679822,173.077878,91.793818,248.682925,712.0052,93.741947,9.810441,3.485964,62.254425,5.956531,178.202617,197.449393,142.91058,846.286368,337.863954,27.240373,538.691072,695.845417,18.415784,788.49004,5607.595739
145,7euqao_NT-HL,115.414536,21.473899,230.509882,56.97985,15.51972,19.922154,231.524296,81.759644,280.114164,764.738716,92.600278,10.993309,3.638748,56.336713,6.455449,203.198033,235.569612,182.539435,989.791657,380.457174,30.2044,596.900696,745.19901,18.744253,760.140896,6130.726528
146,7fth2e_NT-HL,127.163756,33.452001,273.89976,48.691928,29.010088,31.619717,227.201471,110.431325,248.034722,608.515595,128.102132,9.344883,3.487861,63.114097,7.136629,227.134026,254.905703,206.826413,1188.027756,395.605964,30.897698,594.605447,771.763327,22.049239,879.126377,6520.147915
147,7gdrg6_TI-HL,93.035031,28.41783,241.887335,55.610719,15.267918,25.347675,271.058583,141.54966,238.802535,716.502104,94.007895,9.418141,3.611332,57.683042,6.711807,228.59369,286.978321,190.5811,1182.258455,303.885,27.385475,545.359426,757.632227,21.381306,907.773665,6450.740272
148,7huxph_TI-HL,130.779139,28.210538,185.589485,58.216918,16.41841,24.151833,180.395134,81.743147,189.121359,542.48551,92.586658,9.696271,3.318105,49.600477,4.877552,206.353794,191.133223,137.541512,933.612907,311.970657,24.415457,456.946878,587.39262,14.963285,634.785252,5096.306121
149,7j6zug_TI-HL,125.226104,30.069226,271.821551,46.807277,44.150856,13.188239,277.79173,138.43238,237.209379,577.184392,148.917092,9.181849,3.259115,67.087289,8.271746,279.081798,317.778031,289.77619,1514.658972,375.185485,27.43827,666.906556,911.650597,28.115251,1132.140215,7541.329591
150,7jindx_TI-HA,138.84233,36.267205,269.693561,46.225891,31.233988,18.69839,189.770998,125.285237,200.023306,514.931874,137.469911,5.648255,3.576425,56.113706,7.988502,199.568767,220.738254,184.310016,1063.077197,405.167643,30.301055,669.131348,902.007593,20.232734,1001.196942,6477.501129
151,7lpg69_NT-HL,129.087409,33.299945,237.584369,58.686984,24.029822,26.437844,195.817481,121.296576,306.330457,763.90354,96.703313,11.705558,3.486044,66.035327,6.504789,201.897305,243.199279,167.351205,1005.301823,354.789282,24.650467,526.576841,698.368978,19.3409,773.682654,6096.068194
152,7mo98y_TI-HA,75.925963,21.833434,225.264485,46.580869,20.827184,16.813043,246.421912,106.924279,212.994598,526.420594,113.283083,8.503101,3.06066,62.291068,6.126402,215.229507,272.485075,221.91235,1096.025797,288.610031,23.480896,500.897784,696.225517,20.162709,846.29855,5874.598892
153,7mqiz4_TI-HA,78.962303,20.188033,209.717094,38.729614,13.479334,7.008783,155.213657,74.160254,193.134276,566.636078,75.500658,5.35643,3.041608,42.322873,5.626698,167.011431,164.695941,141.275654,821.312207,294.5241,25.161456,497.507359,654.890253,19.932528,760.308074,5035.696695
154,7pd8a1_NT-HL,119.03949,27.524434,233.882792,51.276266,25.691367,9.767872,217.313806,93.361807,183.846746,547.198072,110.591615,7.248669,3.669823,52.249863,7.308156,174.355694,204.986446,157.840944,980.157416,337.583135,27.658703,594.380528,834.226303,21.269091,975.041297,5997.470333
155,7sw8iy_NT-HA,98.575351,22.85325,243.241732,41.041653,16.617485,9.10036,224.495321,109.430383,240.512264,640.846202,94.613525,6.933967,3.368214,52.625391,6.263182,234.5928,243.789542,191.689075,1192.542233,357.116567,26.19966,612.071952,801.794606,22.594732,861.836908,6354.746355
156,7tp9ca_NT-HA,123.237825,29.716838,217.518086,52.858053,24.623926,17.260458,252.932549,101.908541,199.060674,521.590167,102.561162,9.65425,3.80548,62.854505,6.175114,202.279635,267.566438,206.004564,1058.770602,317.824851,24.502325,488.0451,660.856119,22.336604,788.245211,5762.189078
157,7vhkqi_NT-HL,106.769837,27.68555,282.198333,63.589942,22.175404,10.282139,184.871704,46.6395,210.136402,743.153141,123.999376,6.498953,4.706632,55.903193,9.987026,176.141663,193.507841,144.039111,958.906718,339.710609,33.481285,572.993431,800.697597,22.735883,983.164048,6123.975319
158,7vscz5_TI-HA,126.441842,34.17822,230.261381,53.076162,10.687552,31.083484,182.779589,133.46327,255.21523,705.350902,80.214822,7.66545,3.909098,53.216897,5.968074,200.78889,244.366772,157.551972,1086.766941,336.794539,27.829871,557.345855,741.426364,20.085271,801.579503,6088.047953
159,7xq4tt_NT-HL,121.631998,23.712833,198.676694,44.08892,18.720499,23.959733,147.753832,91.129654,241.496235,636.185172,94.345846,7.08797,3.439857,50.316661,5.258721,161.486299,152.616859,129.343339,795.202298,328.189427,24.487377,533.351583,691.849773,17.621828,706.676978,5248.630386
160,7xtxtz_NT-HA,93.299306,22.726801,241.230272,53.75701,15.630016,10.318368,277.932534,94.513029,167.784556,520.756336,105.706167,11.135742,3.712507,62.899781,6.065818,205.145655,248.392842,168.011698,1093.413104,361.571717,28.444663,540.919087,707.208471,22.091638,825.532544,5888.19966
161,87b0jq_NT-HA,122.78641,24.206065,212.205215,54.662814,18.088899,19.168307,170.070024,91.441424,238.407956,703.198997,78.976066,10.285872,4.207837,49.654168,6.149813,220.962209,225.340761,174.147702,1060.715648,348.392947,27.908494,552.976902,704.095758,19.636036,772.294566,5909.980888
162,8aplfg_NT-HA,120.216396,34.503561,244.757313,44.14354,12.810422,22.434585,210.72401,117.179868,231.871324,671.994627,70.165455,6.179902,3.87702,68.73357,6.307992,182.722461,288.509764,162.631439,1065.562558,344.010372,27.755926,558.217136,724.530512,24.421324,821.980978,6066.242056
163,8b700c_TI-HL,146.836252,31.004604,345.494173,64.410227,38.7673,17.513304,210.576001,155.156462,293.179883,682.71948,107.591951,8.31438,4.688886,93.840011,9.394244,256.600349,316.604574,355.772887,1280.440726,511.235611,37.008331,826.196698,1109.598234,37.515448,1309.439673,8249.899689
164,8c6zul_TI-HL,110.553042,24.609152,241.785887,60.553248,21.5458,9.446553,192.914511,97.246466,191.018379,542.219694,90.903964,8.721754,3.513121,58.690772,5.911576,159.505234,215.907698,144.93846,828.912707,365.12697,28.464487,559.126829,738.352602,18.518685,737.234308,5455.721899
165,8cdffw_TI-HL,104.359167,24.645037,213.758036,63.205673,10.887734,19.766238,239.463825,92.667269,232.069003,711.678079,75.241279,11.313094,4.00251,53.799365,6.069331,218.838638,251.647122,219.232206,1059.654414,316.151951,28.184915,502.395163,669.070113,21.167294,810.493019,5959.760473
166,8fapg0_TI-HA,96.874395,25.173962,278.628151,53.66437,28.280135,12.641337,236.140419,124.156394,241.446035,602.114918,131.354625,10.549924,3.325416,78.155312,8.080053,241.047486,355.815991,296.886433,1365.235853,338.471109,28.790879,564.207881,783.447887,26.764847,1004.101368,6935.355179
167,8i1jsz_NT-HL,83.324235,17.106804,185.06404,49.932097,22.016251,9.94465,190.632527,76.794524,200.356901,522.752539,77.31651,9.548762,3.400134,46.790328,5.229147,210.212463,234.690572,262.068862,1033.537743,317.077333,25.822145,479.643324,628.449346,15.779276,696.239157,5403.729667
168,8i29bt_TI-HA,78.633577,18.949111,240.299386,36.182889,27.858566,3.243387,198.391032,43.083928,166.219007,638.967874,117.45308,2.465164,3.669862,52.662287,6.676564,206.87237,199.073568,151.734468,1092.027665,310.585603,27.563159,572.915896,809.5089,20.877703,962.572789,5988.487835
169,8inukl_NT-HA,137.830148,29.086578,208.385311,65.558415,17.137488,18.411494,200.513453,98.471857,232.627155,702.294913,90.177317,11.689353,4.234215,52.970104,6.038911,196.501034,225.191232,185.476881,956.138499,385.540131,31.580919,571.535887,725.297784,17.25766,762.766669,5932.713405
170,8mm5qo_TI-HL,95.421099,22.685977,179.207601,49.074254,14.17779,18.984934,193.278832,77.444673,204.777218,606.049834,74.085903,8.621342,3.305623,41.777594,4.925151,170.644858,167.785492,138.220294,832.950406,283.704095,24.622009,456.568017,598.759159,16.012606,644.715105,4927.799866
171,8niu5o_NT-HL,115.153599,27.57072,247.040969,54.024557,12.004837,22.262737,204.630312,102.783705,238.707572,701.333026,100.747417,7.47105,3.935487,63.350692,6.430797,225.456552,232.043223,165.280533,1101.467376,366.565749,28.371765,601.702115,801.505287,21.186893,893.244339,6344.271311
172,8p81ay_NT-HL,96.535622,20.328042,260.033762,64.204313,24.339927,10.652813,248.722581,77.661189,240.04337,704.585374,107.627195,12.702504,3.799372,60.04682,6.710506,207.333232,224.525776,164.182128,1004.509411,363.465047,28.42047,547.436629,708.369915,24.166819,879.621906,6090.024727
173,8tsirw_NT-HL,137.770214,23.262097,199.159548,51.257881,15.341167,15.751844,157.490738,66.222059,227.768496,688.387884,84.334667,7.21556,3.068225,48.179816,5.964458,181.618498,185.792342,157.570705,890.638519,293.89478,24.792267,470.261641,630.153653,17.520495,710.694526,5294.112079
174,8x7qi1_TI-HL,82.298676,13.556294,222.493425,41.111992,11.835115,7.975139,198.404713,83.702804,260.672286,713.625584,79.009562,7.286826,3.490101,42.769562,5.795012,225.461036,222.810002,200.697086,1056.128799,349.208377,29.460376,600.823264,772.360309,21.050967,828.349809,6080.377117
175,8xy0qd_NT-HL,95.295682,26.648772,239.551665,41.388968,23.286349,14.668303,211.010279,85.439515,175.237142,554.79789,126.441627,7.315747,3.951822,58.688062,6.834884,192.443946,199.39885,149.721269,978.528809,321.174697,26.23736,557.740169,767.218997,21.280852,958.237518,5842.539174
176,8zrfmv_NT-HA,99.071029,22.282773,235.792445,45.530121,10.289004,14.026001,206.018276,90.524966,244.245819,634.423196,78.728162,9.162648,3.092422,57.701059,6.355335,190.313262,215.177346,189.528771,938.730331,296.657284,24.405856,517.154881,696.809752,22.958045,847.117515,5696.0963
177,91mxik_TI-HA,78.468166,26.594215,245.824107,41.820323,15.926152,12.645857,252.804135,116.183513,177.329374,566.084655,94.27977,6.195186,3.556233,56.115866,6.75556,200.187774,300.51276,208.359945,1240.635317,298.27771,27.326213,540.679967,782.654484,25.148043,1021.608095,6345.973421
178,9abc5e_NT-HL,127.782334,29.741451,220.447692,52.220962,11.312369,19.843772,229.394913,93.361793,221.978418,621.159253,95.276318,9.057387,3.494507,48.614681,6.501547,194.699666,246.01566,168.45174,1059.762627,351.154664,27.277207,527.708045,697.34165,17.512835,802.605203,5882.716693
179,9bsp93_TI-HA,112.21067,33.896822,245.611366,33.736923,30.959539,14.588039,264.063039,107.779084,183.893683,498.250107,126.821984,3.756342,2.735134,51.308211,6.418082,207.556191,246.853447,217.252424,1177.54106,353.513085,27.490133,570.057149,759.725128,21.839765,858.428277,6156.285683
180,9fer8n_NT-HL,126.46264,33.324584,231.576406,45.572408,14.992718,21.62203,212.468654,113.603632,207.640728,565.451812,96.907887,6.451438,3.379143,53.750214,6.551749,192.108915,184.235061,159.530972,917.299744,363.587573,27.980362,588.127886,794.435912,22.254692,866.453237,5855.770397
181,9gnw2c_NT-HL,111.598177,26.524046,242.673104,59.879414,16.007416,23.31607,209.034606,88.335563,204.401743,622.854498,78.603519,13.255333,3.686305,69.798631,6.421014,212.802239,227.151917,192.483593,1041.822986,333.434838,30.572597,549.746103,740.79106,23.624451,843.684752,5972.503973
182,9ig318_TI-HA,125.204213,24.620579,232.273819,54.763134,29.244457,10.056762,216.642235,99.482893,264.343511,679.966369,78.780579,8.099802,3.27496,65.32256,6.217147,233.81821,288.937278,228.448512,1134.548379,359.008425,29.29057,616.96524,823.004677,16.879196,817.374008,6446.567515
183,9oeb7k_TI-HL,132.283675,31.836255,300.643067,73.946468,37.383335,22.849485,283.356497,101.859237,325.626913,879.92219,161.79163,16.654984,4.196914,80.732397,8.215265,277.194509,271.390032,245.04202,1240.758173,387.794327,34.434142,612.219587,804.029362,34.307288,1129.287804,7497.755556
184,9qcybd_NT-HL,134.734403,29.787041,258.172734,68.278199,11.835498,23.52718,220.772997,94.962072,240.463188,721.957321,81.207496,13.039311,3.878792,72.144018,6.53467,212.814149,200.678481,147.07542,1012.023734,365.21248,32.117166,588.200278,787.678094,26.073844,937.74016,6290.908726
185,9r620b_TI-HL,91.400637,19.813519,174.275051,36.192224,29.554875,11.722538,199.381659,96.815808,196.162564,487.094766,92.409751,5.951165,2.274046,45.574701,5.481376,204.895869,248.406111,226.382813,1056.356559,273.086837,19.624092,443.925958,589.315412,16.966087,751.057321,5324.121738
186,9ttlwm_TI-HA,121.935956,30.030581,196.307563,49.374187,16.137085,17.946509,201.118668,102.66895,215.166026,586.248335,83.964303,7.455337,3.586524,51.959409,5.546963,187.696054,230.164809,172.128805,999.942937,350.506294,25.956214,543.578649,706.91795,18.213689,729.79688,5654.348678
187,9u9tsl_NT-HL,97.293444,25.003252,234.165143,52.187407,25.335569,13.915919,191.95457,93.896784,216.416939,580.102735,103.643963,10.597309,3.694106,61.811481,6.701322,212.546866,206.063979,213.371941,997.701688,338.811999,27.391176,530.273062,679.272259,21.909819,803.275996,5747.338729
188,9zkoq1_TI-HL,84.784495,21.828658,257.71923,59.131657,31.764498,5.283869,264.830077,88.374245,230.059022,645.36845,93.316754,12.595542,3.699615,74.198735,6.464849,230.604482,238.84785,210.583864,1080.767184,318.411374,30.075196,571.896233,758.18294,23.985019,874.318486,6217.092327
189,ICCAC_0fNUpt,139.603435,28.47607,251.123789,49.17862,27.326127,22.360191,244.00931,116.901917,302.821162,766.160216,133.224565,7.256147,4.688382,61.277323,7.087711,226.379547,206.748068,162.973175,1071.843914,422.73529,34.051797,685.561023,894.467018,22.309871,943.920403,6832.485071
190,ICCAC_2UHNL4,97.151648,24.199123,197.916224,51.664897,21.794724,18.921782,161.740248,94.578096,229.429574,610.254831,91.365072,10.080419,2.742306,54.206079,5.298695,159.821906,135.536795,126.032525,733.091939,289.883825,23.143276,457.995048,594.837476,16.42891,643.505932,4851.621351
191,ICCAC_2i3O1L,177.003355,43.400202,307.109602,96.526514,18.10564,37.133032,295.346796,114.609764,432.61949,1072.411086,126.260061,19.160204,5.915949,97.270806,8.502197,283.464469,243.968154,206.092395,1301.293963,533.626621,41.813214,767.044121,950.464015,31.694337,1062.380976,8273.216966
192,ICCAC_2p27bl,164.536894,31.854429,279.516381,79.647812,27.264057,32.251663,281.67796,128.356157,327.574846,934.591894,151.275662,15.754105,5.49505,71.284762,9.45758,252.014528,246.769047,215.444276,1192.905268,496.170035,39.173133,757.975944,963.140158,23.4621,1014.822276,7742.416018
193,ICCAC_3UzHK8,125.029839,27.309995,284.938584,59.389275,31.121439,23.535117,268.528801,126.963981,283.819299,704.809245,143.130627,14.494457,4.429238,77.234205,7.758164,242.780093,247.794408,242.670073,1154.364548,423.215455,32.49464,700.617864,940.386082,27.703605,1049.529328,7244.048362
194,ICCAC_5pTILa,120.308724,27.776375,231.050639,69.670926,31.465293,22.128874,225.361904,92.819787,235.60816,682.435128,105.870623,13.283349,4.513006,64.977003,6.747705,223.08468,214.829669,185.832431,998.373173,359.135916,30.354076,562.355781,739.979736,26.233251,847.909234,6122.105444
195,ICCAC_794kGN,131.488481,31.607956,290.943729,72.052871,21.670993,28.729486,253.265885,102.130652,272.931586,778.273386,109.272435,14.312232,4.753588,75.807168,8.09295,222.031722,219.27715,167.797364,1090.535979,387.39774,33.069211,631.799069,843.971492,34.505259,991.167622,6816.886004
196,ICCAC_9H9KzK,106.711397,23.553315,266.646536,77.275389,18.748636,18.227472,194.930493,76.275008,295.87364,775.716398,98.249464,14.159802,4.557013,72.127798,6.798711,225.465969,168.939633,175.066957,949.160687,403.853296,33.446324,629.296925,786.887577,29.721015,914.491205,6366.180661
197,ICCAC_EOR979,124.662995,28.368536,254.745117,51.267729,36.724126,9.600448,192.837989,89.894318,190.48253,569.908661,129.0222,6.883446,3.947042,59.030184,7.831054,202.528424,200.882839,183.335723,1068.787213,374.348026,29.533032,623.500097,862.372015,22.128273,986.18262,6308.804639
198,ICCAC_EgBEoB,93.494434,17.073161,212.584945,45.886603,25.166953,19.570747,206.755259,72.443181,256.069791,589.50798,106.149641,7.748711,3.45535,51.704963,5.863874,205.045342,199.014361,183.161315,965.493853,323.709598,25.828481,517.217119,671.317563,17.133783,759.122442,5580.51945
199,ICCAC_FYQ715,151.787049,34.807536,273.719329,65.415135,19.060739,29.740236,233.752548,124.050488,298.636648,804.953157,105.484485,11.162097,3.898228,64.006405,7.455402,219.931605,246.482584,170.873541,1093.468603,429.163886,33.327893,685.422745,889.346639,28.676236,932.883122,6957.506336
200,ICCAC_HGcyN7,156.679995,27.965436,276.838838,65.617939,24.161385,14.559562,235.723209,100.072105,255.812465,726.368194,105.96619,10.753332,5.396466,76.71836,7.607248,217.11492,201.592691,234.09613,1024.645846,478.691613,36.034155,805.186269,1029.642552,23.622658,1034.193271,7175.060828
201,ICCAC_HYL134,123.229511,29.531474,237.667943,65.203691,24.230785,29.511166,203.991598,93.067107,263.198825,692.209306,133.170035,15.03707,4.022917,60.347145,6.555289,214.065551,179.445005,170.338663,981.414651,411.804608,32.818744,571.732065,704.802499,19.775032,793.389876,6060.560554
202,ICCAC_J6kgZS,132.488851,31.173032,315.952817,69.167288,34.166331,19.08827,264.268343,125.546262,276.139494,710.897408,134.000799,12.780674,4.401387,83.14435,8.844726,277.672276,275.83464,272.896248,1293.404669,479.289658,36.405398,773.505177,1025.242546,39.369699,1246.97586,7942.656205
203,ICCAC_JERPLg,109.803902,26.453983,215.614786,62.060161,22.571553,17.178815,250.994192,99.195928,203.517693,567.172795,109.476699,11.808162,3.81317,54.311765,6.329671,192.026217,233.09572,155.401078,994.329782,300.301612,28.122412,541.237154,721.609569,18.15408,821.142391,5765.723289
204,ICCAC_L2YZMa,134.490959,34.068637,270.310616,68.019318,27.357786,17.944354,195.579826,108.149304,264.515406,710.009625,110.594299,12.545111,5.168614,74.771725,7.692763,232.109634,201.368168,185.109571,1047.842063,420.296162,34.529824,686.593683,887.606462,28.629372,1037.47211,6802.775393
205,ICCAC_Lf79hH,129.476789,32.897881,239.448413,68.327253,17.10487,28.223907,223.486021,113.798419,269.924125,802.869318,118.846567,14.375006,4.295422,66.415707,6.891535,201.785807,180.065858,133.011948,954.915539,383.763687,30.32846,585.707763,772.026284,25.591917,900.474691,6304.053185
206,ICCAC_P5aqj0,143.3886,41.519902,283.965959,54.954919,31.389925,20.640085,216.363294,124.003143,235.443633,669.708938,121.88051,7.714445,4.117361,72.014569,7.926801,209.977186,221.591779,174.725591,1113.950835,410.885395,30.242906,680.633181,904.166939,26.784255,1008.678159,6816.668311
207,ICCAC_PX4uYF,148.75799,35.911273,271.337737,65.430648,40.960637,19.088924,198.42372,106.782252,250.021111,661.999012,132.604158,10.912905,3.916068,69.161023,7.38278,227.764588,212.911633,178.072446,1105.919173,394.573585,30.610395,643.095356,852.780354,24.419211,953.768896,6646.605875
208,ICCAC_T7ppFZ,123.652634,30.256003,201.544728,66.24082,15.856184,23.422524,228.757284,97.013947,236.428483,721.749376,106.277943,13.33024,3.476087,45.971841,6.029194,213.999924,208.597763,133.155053,1053.322005,335.661824,28.521014,504.373625,645.545548,18.76478,726.673552,5788.622375
209,ICCAC_Tnb41Z,115.528183,29.17237,243.092233,65.006807,22.9967,18.336883,203.450097,98.080371,258.043217,697.464439,111.896862,15.147072,4.084279,68.669825,6.711732,211.454276,198.050921,159.762461,1007.818994,369.293776,32.298508,598.912697,774.711164,24.27619,832.504091,6166.764153
210,ICCAC_VW23CP,95.592708,20.995859,241.141608,60.865236,15.805154,10.479612,173.716094,82.020745,214.501919,641.419898,79.426984,10.928183,3.702827,60.926984,5.237636,203.343799,163.650227,146.566361,848.864881,306.379271,26.872456,552.472023,740.791506,25.421263,774.036578,5505.159812
211,ICCAC_X7oJCF,116.113251,26.565784,242.182076,70.44287,29.092563,9.395565,171.466798,112.141447,265.787873,713.935277,127.619409,10.417527,4.453138,59.978004,5.92884,224.446332,167.839899,200.425771,980.79902,402.278824,33.437373,668.874075,861.655058,20.473718,811.08261,6336.833103
212,ICCAC_Y11L35,200.825206,43.012346,274.130455,79.466146,30.413521,13.671708,204.455652,126.585323,258.092348,718.957464,150.339195,10.982942,5.487621,64.886172,9.417887,182.26074,209.186309,185.594886,975.256432,617.316144,38.515679,873.218946,1090.103767,25.049662,1076.530308,7463.756859
213,ICCAC_f32JDJ,112.323091,25.50635,238.876268,54.547992,24.773383,18.759855,198.853157,88.01821,219.407164,606.480222,108.927262,9.737747,3.533946,59.99576,5.893381,210.027996,209.666663,163.204873,1007.853897,354.504093,30.35763,566.491279,747.276957,19.789113,804.136614,5888.942903
214,ICCAC_gDC1ls,163.705013,40.576671,304.003557,69.90382,16.821559,23.67789,213.793423,141.723987,274.382906,779.668269,112.867731,10.948825,4.675355,82.191894,7.791804,250.92075,249.779267,192.868755,1235.503569,470.793647,36.285687,781.240871,1017.57142,31.846994,1131.507168,7645.050832
215,ICCAC_jXi1xo,145.591255,32.33842,233.188998,73.068362,29.886065,24.359861,211.347448,98.636305,278.805116,813.797196,107.077148,13.710908,4.064101,63.244577,6.488653,211.037188,202.119574,174.684304,1001.57874,395.628218,33.105476,593.533751,738.99263,17.688975,777.326833,6281.300103
216,ICCAC_l1HV2r,108.595016,29.353952,212.888411,53.40943,26.032933,18.946017,208.735952,100.185775,212.11265,523.202089,116.244852,10.735435,3.270638,58.31906,6.11198,196.19518,191.876389,151.251602,951.486061,330.743,26.031365,505.79542,680.172482,22.059245,827.012268,5570.767203
217,ICCAC_sed52H,108.974437,33.791485,270.065446,76.860033,21.047194,24.007546,262.367977,99.581237,313.495363,877.788531,117.06603,15.240187,4.947271,71.779852,7.594142,227.825845,210.525628,186.07999,1038.196523,376.896386,32.737989,610.800507,780.592,26.924611,980.036633,6775.222843
218,ICCAC_v9rnO1,170.461854,44.069583,287.645907,77.286805,15.598377,41.40325,312.489872,134.241182,279.571176,829.578748,94.499372,13.842884,5.158026,74.176352,8.359987,259.980291,337.255825,218.91676,1372.245075,440.046193,36.340858,684.181495,898.760073,30.563779,1053.120598,7719.794322
219,ICCAC_vqTuTq,152.21458,27.661496,235.929656,64.47241,18.729734,21.097713,261.400181,103.404231,273.417836,764.19234,97.892674,10.255728,4.230268,63.957826,6.588605,225.084474,245.159731,163.055253,1085.949409,443.661057,33.732179,656.237478,817.722057,19.858631,828.178719,6624.084266
220,ICCAC_x4fJr5,105.986391,20.128695,255.536404,54.832252,23.729641,11.371376,253.294986,96.916024,277.997322,739.557223,95.462987,11.948188,3.584848,73.386683,6.900935,224.295979,266.630852,166.507774,1160.266213,374.261133,32.099214,622.41043,836.437175,22.021698,884.774176,6620.338598
